Date,Product,Quantity,Price,Store
2023-02-27,iPhone,10,14.66,Store A
2023-01-18,iPhone,6,10.74,Store B
2023-01-15,OnePlus,3,11.12,Store B
2023-02-26,Samsung Galaxy,7,15.06,Store A
2023-02-28,OnePlus,9,14.59,Store B
2023-03-09,Google Pixel,18,7.02,Store A
2023-01-27,OnePlus,18,19.77,Store A
2023-02-20,iPhone,2,9.08,Store A
2023-01-31,Samsung Galaxy,4,9.36,Store B
2023-01-02,OnePlus,16,18.07,Store A
2023-02-02,Google Pixel,17,5.69,Store B
2023-02-13,Samsung Galaxy,19,9.65,Store B
2023-02-04,OnePlus,1,15.72,Store B
2023-02-11,Google Pixel,14,7.92,Store B
2023-01-13,Google Pixel,10,17.31,Store C
2023-02-17,Samsung Galaxy,17,6.85,Store B
2023-02-04,Google Pixel,20,17.49,Store A
2023-01-28,Samsung Galaxy,19,18.83,Store A
2023-01-26,Google Pixel,9,6.4,Store B
2023-01-19,Samsung Galaxy,9,18.14,Store A
2023-03-25,iPhone,18,12.84,Store A
2023-01-24,Google Pixel,8,5.71,Store B
2023-02-17,Samsung Galaxy,16,12.21,Store B
2023-01-27,Google Pixel,20,8.68,Store B
2023-01-09,iPhone,5,19.52,Store C
2023-03-27,Google Pixel,5,11.03,Store A
2023-02-20,Samsung Galaxy,14,19.99,Store B
2023-01-27,Samsung Galaxy,11,8.5,Store B
2023-02-09,iPhone,17,11.3,Store B
2023-02-04,Google Pixel,7,14.14,Store C
2023-03-09,Google Pixel,13,16.57,Store A
2023-03-22,iPhone,19,19.09,Store C
2023-02-21,OnePlus,15,15.04,Store C
2023-02-02,Samsung Galaxy,11,11.57,Store A
2023-03-22,Samsung Galaxy,16,5.5,Store A
2023-03-13,iPhone,10,12.43,Store C
2023-02-02,iPhone,16,7.21,Store B
2023-03-11,OnePlus,9,6.07,Store A
2023-03-22,Samsung Galaxy,12,18.5,Store C
2023-03-13,OnePlus,20,14.12,Store A
2023-01-12,Samsung Galaxy,6,19.6,Store B
2023-02-15,Google Pixel,12,17.56,Store C
2023-03-06,Google Pixel,20,16.25,Store B
2023-01-06,iPhone,14,17.8,Store B
2023-02-11,Samsung Galaxy,9,15.99,Store A
2023-03-24,OnePlus,19,9.16,Store C
2023-01-14,Google Pixel,17,15.5,Store C
2023-03-03,Google Pixel,17,10.21,Store B
2023-03-30,iPhone,7,13.0,Store C
2023-03-29,iPhone,10,6.48,Store A
2023-03-15,Samsung Galaxy,9,6.01,Store A
2023-01-31,Google Pixel,5,9.99,Store A
2023-02-02,iPhone,13,14.64,Store B
2023-03-20,iPhone,15,17.4,Store B
2023-02-04,Google Pixel,9,14.59,Store B
2023-03-27,OnePlus,11,10.96,Store C
2023-03-28,Samsung Galaxy,6,5.09,Store C
2023-02-24,iPhone,1,7.74,Store C
2023-02-13,Samsung Galaxy,7,17.99,Store C
2023-03-28,Samsung Galaxy,20,13.13,Store B
2023-01-02,OnePlus,15,10.83,Store C
2023-03-08,OnePlus,10,10.98,Store C
2023-02-27,OnePlus,6,10.95,Store C
2023-03-16,OnePlus,2,6.75,Store C
2023-02-27,iPhone,1,7.4,Store B
2023-02-16,Google Pixel,6,14.67,Store C
2023-01-04,Samsung Galaxy,3,13.84,Store C
2023-03-28,iPhone,20,9.38,Store C
2023-02-22,iPhone,20,6.39,Store A
2023-02-21,Samsung Galaxy,18,8.73,Store C
2023-01-14,iPhone,2,19.92,Store C
2023-02-01,iPhone,1,16.69,Store B
2023-03-21,OnePlus,20,18.13,Store B
2023-01-08,OnePlus,3,14.78,Store B
2023-01-03,Google Pixel,5,13.04,Store A
2023-02-05,OnePlus,19,12.16,Store A
2023-03-31,Google Pixel,15,11.71,Store C
2023-03-29,Samsung Galaxy,3,8.8,Store B
2023-03-03,iPhone,9,19.03,Store A
2023-03-17,Samsung Galaxy,20,16.51,Store A
2023-01-16,Samsung Galaxy,6,10.6,Store C
2023-01-23,iPhone,7,7.65,Store C
2023-02-19,Samsung Galaxy,9,12.28,Store C
2023-01-02,Google Pixel,3,18.97,Store C
2023-02-22,iPhone,12,10.71,Store A
2023-02-01,OnePlus,15,15.31,Store C
2023-01-30,iPhone,17,19.35,Store A
2023-02-15,iPhone,7,12.76,Store C
2023-01-18,OnePlus,12,13.18,Store B
2023-02-09,OnePlus,8,16.65,Store A
2023-02-03,Samsung Galaxy,3,17.62,Store A
2023-01-09,OnePlus,18,14.3,Store B
2023-01-05,iPhone,6,16.59,Store A
2023-03-17,Google Pixel,14,17.41,Store A
2023-02-10,OnePlus,2,18.53,Store B
2023-03-30,Samsung Galaxy,13,14.0,Store A
2023-01-11,OnePlus,10,14.43,Store B
2023-03-05,Samsung Galaxy,2,6.95,Store C
2023-03-17,Google Pixel,1,11.23,Store C
2023-03-16,iPhone,9,7.32,Store B
2023-03-27,Samsung Galaxy,15,15.86,Store B
2023-03-11,iPhone,14,9.52,Store C
2023-02-19,Samsung Galaxy,12,17.94,Store B
2023-02-01,OnePlus,3,9.52,Store B
2023-03-04,OnePlus,1,18.81,Store B
2023-02-07,OnePlus,8,15.46,Store B
2023-03-31,OnePlus,1,12.24,Store A
2023-01-06,OnePlus,14,19.43,Store C
2023-02-08,Google Pixel,16,12.92,Store C
2023-02-13,OnePlus,14,19.04,Store B
2023-01-17,Google Pixel,13,11.65,Store B
2023-03-11,Samsung Galaxy,2,9.25,Store C
2023-02-07,iPhone,8,10.67,Store A
2023-03-27,Google Pixel,8,19.27,Store B
2023-03-09,Samsung Galaxy,13,16.22,Store A
2023-01-16,iPhone,16,17.39,Store C
2023-01-18,Google Pixel,15,8.67,Store B
2023-02-12,Google Pixel,4,15.55,Store B
2023-03-07,Google Pixel,2,11.47,Store A
2023-02-27,Google Pixel,15,14.94,Store B
2023-01-21,OnePlus,2,19.51,Store A
2023-02-02,iPhone,1,8.72,Store C
2023-02-10,Samsung Galaxy,13,5.12,Store B
2023-01-21,Samsung Galaxy,16,8.74,Store A
2023-02-22,Google Pixel,6,8.4,Store B
2023-01-30,Google Pixel,10,6.83,Store A
2023-01-19,Samsung Galaxy,17,17.0,Store B
2023-01-19,iPhone,20,18.84,Store B
2023-01-11,Google Pixel,15,15.34,Store C
2023-02-19,iPhone,19,11.23,Store C
2023-03-09,Google Pixel,7,16.98,Store A
2023-01-05,Google Pixel,11,18.22,Store C
2023-02-20,Google Pixel,9,7.82,Store B
2023-02-28,OnePlus,1,16.97,Store B
2023-01-12,Google Pixel,11,12.09,Store A
2023-01-31,Samsung Galaxy,18,10.6,Store C
2023-03-30,OnePlus,19,16.97,Store C
2023-01-09,Google Pixel,16,8.52,Store B
2023-03-12,OnePlus,5,7.41,Store B
2023-02-09,Samsung Galaxy,7,5.75,Store C
2023-02-17,Google Pixel,13,6.42,Store A
2023-03-19,Google Pixel,12,10.63,Store C
2023-02-07,Google Pixel,2,18.35,Store A
2023-03-06,Google Pixel,4,15.91,Store A
2023-03-04,Google Pixel,7,14.03,Store A
2023-02-07,Samsung Galaxy,4,5.06,Store A
2023-01-24,OnePlus,20,19.57,Store C
2023-03-09,iPhone,8,17.87,Store A
2023-03-05,Google Pixel,12,9.45,Store B
2023-01-17,OnePlus,8,18.56,Store C
2023-01-20,Samsung Galaxy,4,8.95,Store C
2023-02-12,OnePlus,11,10.01,Store B
2023-01-02,Samsung Galaxy,9,7.06,Store C
2023-02-20,Samsung Galaxy,9,11.53,Store C
2023-01-28,Samsung Galaxy,16,9.74,Store B
2023-01-31,Google Pixel,13,13.14,Store C
2023-03-06,OnePlus,20,6.06,Store C
2023-02-10,Samsung Galaxy,13,6.48,Store A
2023-01-13,Google Pixel,10,13.35,Store C
2023-02-16,OnePlus,6,18.53,Store A
2023-01-14,Google Pixel,5,13.12,Store B
2023-02-18,iPhone,13,8.75,Store C
2023-02-20,Google Pixel,2,18.95,Store C
2023-03-26,Samsung Galaxy,12,16.39,Store B
2023-02-18,Google Pixel,1,11.93,Store A
2023-03-27,Samsung Galaxy,6,17.01,Store B
2023-02-01,Samsung Galaxy,20,13.9,Store A
2023-03-24,Google Pixel,5,12.75,Store B
2023-01-07,Google Pixel,4,9.71,Store A
2023-01-22,OnePlus,3,11.83,Store C
2023-01-10,iPhone,14,18.36,Store B
2023-01-31,OnePlus,19,17.73,Store A
2023-02-14,Google Pixel,14,10.53,Store C
2023-02-20,iPhone,9,12.98,Store B
2023-01-20,Google Pixel,9,13.06,Store C
2023-02-12,iPhone,18,8.06,Store C
2023-01-08,OnePlus,12,13.36,Store A
2023-03-14,iPhone,4,6.98,Store B
2023-03-03,OnePlus,7,9.26,Store C
2023-03-22,iPhone,5,17.44,Store A
2023-03-30,OnePlus,10,12.14,Store A
2023-01-23,iPhone,6,19.9,Store C
2023-03-17,Samsung Galaxy,18,7.9,Store C
2023-01-20,Samsung Galaxy,2,19.2,Store B
2023-02-21,OnePlus,20,15.06,Store A
2023-03-03,OnePlus,3,17.95,Store A
2023-02-02,OnePlus,8,5.13,Store C
2023-01-01,Google Pixel,15,13.6,Store C
2023-02-11,OnePlus,14,19.41,Store C
2023-03-09,OnePlus,19,8.15,Store A
2023-03-11,Google Pixel,5,7.7,Store A
2023-03-23,Google Pixel,7,6.29,Store B
2023-01-08,OnePlus,7,6.77,Store B
2023-03-04,Samsung Galaxy,12,11.98,Store C
2023-03-11,OnePlus,19,14.88,Store C
2023-01-24,Google Pixel,16,16.76,Store A
2023-03-02,OnePlus,12,8.9,Store C
2023-03-01,Samsung Galaxy,8,10.25,Store B
2023-01-22,iPhone,10,5.32,Store A
2023-03-11,Samsung Galaxy,15,14.82,Store C
2023-01-02,Samsung Galaxy,5,8.18,Store C
2023-01-25,iPhone,13,11.14,Store A
2023-03-23,Google Pixel,15,19.31,Store B
2023-02-06,Samsung Galaxy,8,13.98,Store A
2023-03-19,OnePlus,2,14.01,Store B
2023-03-25,Samsung Galaxy,13,11.26,Store C
2023-01-21,Google Pixel,7,15.89,Store C
2023-02-19,OnePlus,12,8.07,Store B
2023-02-07,Google Pixel,12,16.31,Store C
2023-03-25,iPhone,13,14.15,Store B
2023-03-03,iPhone,9,10.97,Store C
2023-03-09,iPhone,14,10.4,Store B
2023-01-18,OnePlus,11,17.24,Store C
2023-03-30,iPhone,5,14.68,Store C
2023-02-25,Google Pixel,10,5.45,Store B
2023-03-04,Google Pixel,7,16.87,Store A
2023-01-26,OnePlus,14,7.05,Store A
2023-01-15,Samsung Galaxy,12,9.48,Store C
2023-02-21,Google Pixel,20,7.82,Store C
2023-02-28,OnePlus,3,12.54,Store A
2023-01-22,OnePlus,15,10.49,Store A
2023-02-10,OnePlus,2,16.83,Store A
2023-02-22,Samsung Galaxy,19,7.23,Store C
2023-01-02,Google Pixel,4,11.75,Store A
2023-02-19,Google Pixel,12,9.08,Store A
2023-01-12,OnePlus,17,15.27,Store A
2023-01-23,Samsung Galaxy,5,8.16,Store B
2023-01-04,OnePlus,6,10.8,Store A
2023-02-01,OnePlus,11,15.92,Store B
2023-02-06,Google Pixel,19,10.92,Store C
2023-03-09,iPhone,14,7.29,Store A
2023-01-09,Google Pixel,1,11.52,Store A
2023-02-22,Google Pixel,1,6.67,Store C
2023-03-25,iPhone,5,7.28,Store B
2023-03-28,Google Pixel,4,14.3,Store C
2023-03-17,OnePlus,2,5.3,Store C
2023-02-09,Google Pixel,7,16.69,Store C
2023-02-08,iPhone,2,8.67,Store C
2023-01-29,Samsung Galaxy,9,10.03,Store B
2023-01-18,OnePlus,10,13.62,Store C
2023-02-16,OnePlus,6,15.58,Store A
2023-02-02,Google Pixel,14,8.6,Store A
2023-02-24,OnePlus,18,7.88,Store C
2023-01-05,Google Pixel,18,16.44,Store A
2023-03-25,Samsung Galaxy,16,11.5,Store A
2023-03-02,OnePlus,7,18.36,Store A
2023-03-04,OnePlus,1,5.01,Store B
2023-03-31,OnePlus,10,5.89,Store A
2023-01-31,OnePlus,5,13.02,Store A
2023-01-17,Samsung Galaxy,8,9.41,Store A
2023-02-15,OnePlus,2,19.46,Store A
2023-02-21,OnePlus,6,14.25,Store A
2023-03-06,iPhone,17,11.73,Store C
2023-03-11,iPhone,3,14.15,Store A
2023-02-19,Google Pixel,19,19.66,Store C
2023-03-08,Samsung Galaxy,12,17.51,Store A
2023-03-14,Samsung Galaxy,10,18.26,Store B
2023-02-13,OnePlus,3,9.31,Store A
2023-01-31,Google Pixel,1,6.42,Store C
2023-01-15,OnePlus,20,6.52,Store B
2023-02-22,OnePlus,3,8.52,Store C
2023-01-04,iPhone,12,8.19,Store C
2023-02-26,Google Pixel,18,18.09,Store C
2023-01-04,OnePlus,3,8.19,Store C
2023-02-05,Samsung Galaxy,5,5.37,Store A
2023-01-15,Samsung Galaxy,4,11.9,Store A
2023-02-16,Samsung Galaxy,2,19.57,Store B
2023-03-05,Samsung Galaxy,17,14.64,Store C
2023-03-22,Samsung Galaxy,8,19.47,Store B
2023-02-14,Google Pixel,19,8.08,Store B
2023-03-02,Samsung Galaxy,8,19.76,Store A
2023-03-22,Samsung Galaxy,12,14.44,Store A
2023-03-08,Google Pixel,13,10.43,Store A
2023-01-15,iPhone,1,17.54,Store A
2023-02-06,OnePlus,3,10.98,Store B
2023-02-28,Google Pixel,3,12.08,Store A
2023-03-13,Samsung Galaxy,13,5.03,Store B
2023-01-11,OnePlus,9,7.54,Store A
2023-01-18,OnePlus,11,14.61,Store B
2023-01-16,OnePlus,8,17.94,Store C
2023-03-21,iPhone,11,14.62,Store A
2023-01-18,iPhone,13,6.06,Store B
2023-01-06,OnePlus,7,5.31,Store B
2023-01-31,iPhone,17,11.88,Store B
2023-01-30,iPhone,2,7.05,Store A
2023-01-30,Samsung Galaxy,19,16.91,Store A
2023-03-30,OnePlus,4,14.78,Store C
2023-03-31,Samsung Galaxy,18,16.76,Store A
2023-03-19,OnePlus,13,11.63,Store B
2023-01-07,Samsung Galaxy,14,7.68,Store C
2023-03-11,iPhone,19,8.51,Store B
2023-01-10,Samsung Galaxy,9,10.2,Store B
2023-03-08,Google Pixel,19,19.25,Store A
2023-01-04,iPhone,9,10.26,Store B
2023-02-15,iPhone,4,19.0,Store C
2023-03-23,OnePlus,10,19.33,Store C
2023-03-23,Google Pixel,20,17.76,Store A
2023-02-25,Google Pixel,7,7.71,Store A
2023-02-22,iPhone,6,17.34,Store A
2023-02-23,iPhone,8,12.41,Store A
2023-02-16,Google Pixel,16,12.91,Store B
2023-01-07,Google Pixel,4,6.35,Store A
2023-02-09,Samsung Galaxy,2,19.7,Store A
2023-03-29,Samsung Galaxy,6,19.25,Store B
2023-02-19,Samsung Galaxy,13,13.43,Store A
2023-02-12,Samsung Galaxy,8,5.1,Store A
2023-02-05,iPhone,9,16.58,Store C
2023-03-09,iPhone,5,9.6,Store A
2023-03-08,Google Pixel,17,7.09,Store B
2023-03-04,iPhone,14,12.26,Store C
2023-02-22,Samsung Galaxy,4,17.99,Store A
2023-02-28,Google Pixel,14,19.97,Store A
2023-02-06,Samsung Galaxy,16,16.65,Store C
2023-01-15,OnePlus,5,11.36,Store C
2023-02-04,Google Pixel,5,13.51,Store C
2023-03-14,Google Pixel,9,7.44,Store C
2023-03-08,Google Pixel,19,7.59,Store A
2023-02-03,iPhone,3,6.19,Store C
2023-03-19,OnePlus,18,7.61,Store A
2023-03-26,OnePlus,2,11.63,Store A
2023-03-18,Samsung Galaxy,8,15.83,Store A
2023-01-08,OnePlus,6,8.77,Store A
2023-02-28,OnePlus,2,6.65,Store C
2023-03-11,iPhone,18,6.52,Store B
2023-02-14,iPhone,15,7.79,Store A
2023-01-17,OnePlus,18,8.83,Store A
2023-02-27,OnePlus,14,15.51,Store A
2023-03-12,Google Pixel,1,9.95,Store C
2023-03-24,Google Pixel,3,5.22,Store B
2023-01-25,OnePlus,10,13.3,Store C
2023-02-08,Samsung Galaxy,14,18.07,Store A
2023-02-09,iPhone,12,12.69,Store C
2023-02-21,iPhone,10,18.91,Store A
2023-01-28,OnePlus,9,6.82,Store C
2023-03-23,Google Pixel,12,17.29,Store C
2023-03-01,iPhone,5,5.51,Store C
2023-02-22,Google Pixel,2,10.57,Store A
2023-01-17,OnePlus,1,10.52,Store C
2023-02-05,OnePlus,12,5.68,Store A
2023-03-13,Samsung Galaxy,6,7.15,Store C
2023-03-02,Samsung Galaxy,9,11.27,Store A
2023-02-10,iPhone,16,15.3,Store A
2023-03-22,iPhone,12,18.2,Store C
2023-03-15,Samsung Galaxy,4,16.15,Store B
2023-01-19,Samsung Galaxy,2,7.81,Store B
2023-03-01,Google Pixel,4,6.49,Store A
2023-03-31,OnePlus,2,5.25,Store C
2023-01-12,OnePlus,10,10.72,Store A
2023-02-14,Google Pixel,9,6.97,Store A
2023-01-24,OnePlus,8,13.6,Store B
2023-01-20,OnePlus,19,13.04,Store C
2023-01-31,iPhone,6,6.43,Store C
2023-03-03,Samsung Galaxy,20,8.83,Store B
2023-02-12,Samsung Galaxy,4,13.65,Store A
2023-03-29,Google Pixel,9,14.87,Store A
2023-01-20,Google Pixel,6,5.5,Store A
2023-02-07,iPhone,14,17.19,Store B
2023-02-11,iPhone,17,12.64,Store A
2023-03-15,iPhone,1,7.88,Store A
2023-01-10,Samsung Galaxy,15,9.67,Store A
2023-01-06,OnePlus,7,11.94,Store A
2023-01-11,OnePlus,14,9.12,Store B
2023-02-22,Samsung Galaxy,7,19.32,Store C
2023-03-07,Google Pixel,20,14.85,Store A
2023-01-19,Google Pixel,20,15.85,Store B
2023-03-13,iPhone,3,6.45,Store A
2023-01-21,Samsung Galaxy,4,14.52,Store C
2023-02-22,Google Pixel,11,14.74,Store B
2023-02-26,Samsung Galaxy,6,14.38,Store B
2023-02-12,Samsung Galaxy,7,12.29,Store C
2023-01-03,Samsung Galaxy,13,9.63,Store B
2023-02-18,iPhone,12,13.37,Store C
2023-03-08,iPhone,17,9.69,Store A
2023-02-21,Google Pixel,17,18.16,Store C
2023-01-04,Google Pixel,8,8.84,Store A
2023-02-08,OnePlus,7,15.96,Store C
2023-03-30,Google Pixel,1,6.3,Store A
2023-02-05,OnePlus,20,14.07,Store B
2023-03-08,Google Pixel,8,9.74,Store B
2023-02-05,iPhone,8,9.03,Store A
2023-01-21,Google Pixel,18,5.69,Store A
2023-02-23,Samsung Galaxy,18,19.7,Store C
2023-03-20,Google Pixel,18,19.94,Store A
2023-01-08,iPhone,9,9.04,Store C
2023-03-24,OnePlus,1,18.51,Store C
2023-03-24,OnePlus,3,17.67,Store B
2023-01-28,Samsung Galaxy,6,5.26,Store B
2023-02-24,iPhone,10,9.85,Store B
2023-03-29,iPhone,5,6.83,Store C
2023-02-17,iPhone,5,14.93,Store B
2023-03-18,iPhone,4,17.03,Store A
2023-01-06,OnePlus,3,10.29,Store C
2023-03-31,Google Pixel,6,7.45,Store C
2023-03-01,iPhone,14,11.62,Store A
2023-01-03,OnePlus,12,14.67,Store A
2023-03-25,OnePlus,19,17.11,Store C
2023-03-05,Samsung Galaxy,11,9.95,Store B
2023-03-03,iPhone,17,19.96,Store A
2023-01-24,Google Pixel,10,18.91,Store B
2023-02-26,Samsung Galaxy,4,14.17,Store C
2023-02-22,Samsung Galaxy,4,16.77,Store C
2023-01-07,OnePlus,4,16.38,Store B
2023-01-15,Google Pixel,10,6.3,Store B
2023-02-07,Google Pixel,8,18.35,Store B
2023-01-19,iPhone,1,6.36,Store A
2023-03-03,Samsung Galaxy,18,5.4,Store A
2023-02-19,iPhone,3,16.79,Store C
2023-03-17,Google Pixel,18,5.36,Store A
2023-03-20,Samsung Galaxy,12,9.11,Store A
2023-03-19,Samsung Galaxy,6,12.82,Store B
2023-03-20,Samsung Galaxy,11,13.23,Store A
2023-02-15,Samsung Galaxy,19,18.84,Store C
2023-03-03,Google Pixel,16,5.81,Store A
2023-01-05,iPhone,6,14.69,Store A
2023-02-27,iPhone,3,9.44,Store A
2023-01-02,Google Pixel,16,17.03,Store A
2023-03-08,OnePlus,16,16.44,Store C
2023-03-08,iPhone,11,8.47,Store B
2023-03-19,iPhone,3,13.93,Store C
2023-02-27,Google Pixel,19,18.63,Store B
2023-03-30,OnePlus,9,10.56,Store B
2023-02-17,Samsung Galaxy,15,9.38,Store C
2023-03-26,Samsung Galaxy,15,18.07,Store C
2023-02-10,iPhone,19,12.2,Store A
2023-01-19,Google Pixel,5,8.97,Store A
2023-03-17,Google Pixel,11,5.71,Store B
2023-02-02,OnePlus,19,13.39,Store C
2023-01-18,iPhone,20,9.51,Store B
2023-03-21,Google Pixel,12,16.43,Store B
2023-02-05,iPhone,10,14.3,Store A
2023-01-19,Google Pixel,6,10.01,Store A
2023-02-01,iPhone,11,5.43,Store B
2023-03-07,Google Pixel,8,18.43,Store A
2023-02-14,Samsung Galaxy,12,5.48,Store C
2023-01-27,Samsung Galaxy,17,5.59,Store B
2023-02-19,OnePlus,7,5.29,Store B
2023-03-12,Google Pixel,6,10.21,Store A
2023-02-24,iPhone,10,6.23,Store A
2023-01-05,Samsung Galaxy,5,18.42,Store C
2023-01-12,iPhone,3,18.53,Store A
2023-03-31,OnePlus,10,16.38,Store B
2023-03-14,iPhone,17,10.83,Store C
2023-03-14,iPhone,18,7.7,Store C
2023-03-11,Samsung Galaxy,15,11.03,Store B
2023-02-05,iPhone,15,10.21,Store C
2023-02-22,iPhone,13,11.51,Store B
2023-03-30,Google Pixel,3,11.04,Store B
2023-01-26,Google Pixel,16,10.37,Store A
2023-03-30,Samsung Galaxy,1,15.79,Store C
2023-02-09,Samsung Galaxy,18,17.22,Store A
2023-03-19,Samsung Galaxy,14,11.61,Store A
2023-03-20,iPhone,5,18.29,Store C
2023-03-06,OnePlus,2,6.04,Store C
2023-03-13,Samsung Galaxy,12,8.72,Store B
2023-02-22,Samsung Galaxy,1,10.64,Store C
2023-03-02,Samsung Galaxy,15,14.91,Store B
2023-01-29,Google Pixel,1,13.45,Store A
2023-01-16,OnePlus,6,14.88,Store B
2023-01-26,Google Pixel,12,10.92,Store C
2023-02-18,OnePlus,14,6.45,Store A
2023-01-16,iPhone,15,10.14,Store C
2023-03-29,iPhone,3,8.44,Store A
2023-02-18,Google Pixel,5,19.87,Store C
2023-03-05,iPhone,18,9.36,Store C
2023-01-31,Google Pixel,7,14.77,Store A
2023-03-16,iPhone,4,9.91,Store C
2023-02-09,Google Pixel,4,17.21,Store A
2023-03-07,iPhone,13,5.56,Store B
2023-03-19,Samsung Galaxy,4,10.2,Store B
2023-03-24,iPhone,4,9.87,Store C
2023-02-27,Samsung Galaxy,5,5.62,Store C
2023-02-15,iPhone,19,15.14,Store B
2023-01-19,OnePlus,9,5.23,Store C
2023-03-29,OnePlus,13,15.35,Store C
2023-02-02,Google Pixel,18,11.33,Store C
2023-01-24,OnePlus,4,7.8,Store B
2023-02-11,Samsung Galaxy,19,13.9,Store C
2023-02-09,iPhone,20,12.95,Store C
2023-01-27,Samsung Galaxy,15,12.46,Store A
2023-01-22,Google Pixel,1,9.29,Store A
2023-02-25,Samsung Galaxy,4,13.99,Store A
2023-02-26,Google Pixel,2,11.61,Store B
2023-02-02,Samsung Galaxy,13,9.91,Store B
2023-01-20,OnePlus,19,13.15,Store A
2023-02-19,Google Pixel,18,18.02,Store A
2023-02-25,Google Pixel,13,12.01,Store A
2023-01-13,Google Pixel,19,9.3,Store C
2023-02-25,OnePlus,8,13.35,Store C
2023-03-27,Google Pixel,14,17.89,Store C
2023-03-03,Google Pixel,13,19.65,Store B
2023-03-10,OnePlus,5,18.1,Store C
2023-03-14,Samsung Galaxy,10,14.49,Store A
2023-03-02,Google Pixel,11,7.48,Store C
2023-03-09,Samsung Galaxy,6,11.39,Store B
2023-01-06,iPhone,8,7.79,Store C
2023-02-09,Samsung Galaxy,13,5.84,Store A
2023-03-31,Samsung Galaxy,6,15.75,Store A
2023-02-21,OnePlus,7,11.11,Store A
2023-02-08,OnePlus,1,6.65,Store A
2023-03-18,OnePlus,1,9.81,Store C
2023-01-30,Samsung Galaxy,15,11.51,Store A
2023-03-23,Google Pixel,20,16.49,Store B
2023-03-15,Samsung Galaxy,10,8.85,Store C
2023-02-07,OnePlus,20,6.12,Store A
2023-01-20,Samsung Galaxy,18,13.35,Store A
2023-03-03,Google Pixel,1,5.3,Store B
2023-02-04,Samsung Galaxy,2,5.2,Store B
2023-03-02,OnePlus,5,9.69,Store B
2023-01-13,OnePlus,15,17.79,Store B
2023-03-20,iPhone,20,11.19,Store A
2023-01-25,Samsung Galaxy,1,15.3,Store C
2023-03-05,iPhone,2,18.45,Store B
2023-03-19,Samsung Galaxy,8,8.55,Store A
2023-03-06,Samsung Galaxy,6,9.55,Store C
2023-02-13,Samsung Galaxy,3,9.85,Store A
2023-01-16,iPhone,4,12.33,Store A
2023-03-21,iPhone,3,5.38,Store A
2023-01-16,iPhone,18,6.02,Store C
2023-02-21,Samsung Galaxy,9,12.43,Store A
2023-01-21,iPhone,14,10.17,Store C
2023-02-16,iPhone,4,17.22,Store C
2023-03-08,iPhone,14,16.47,Store B
2023-03-22,iPhone,2,11.42,Store C
2023-03-04,OnePlus,4,8.4,Store C
2023-03-06,OnePlus,2,18.56,Store A
2023-01-16,Samsung Galaxy,10,6.27,Store C
2023-03-26,Samsung Galaxy,8,5.98,Store B
2023-02-06,Google Pixel,20,10.18,Store C
2023-02-28,Google Pixel,8,10.29,Store A
2023-01-15,iPhone,9,19.66,Store A
2023-02-08,iPhone,14,16.37,Store A
2023-03-15,OnePlus,18,8.52,Store B
2023-01-15,Samsung Galaxy,4,13.62,Store B
2023-01-19,OnePlus,12,16.6,Store C
2023-01-06,iPhone,7,15.12,Store B
2023-01-25,OnePlus,20,5.41,Store C
2023-03-16,OnePlus,9,11.45,Store B
2023-02-15,iPhone,8,20.0,Store B
2023-01-05,Samsung Galaxy,7,15.99,Store A
2023-02-20,OnePlus,7,8.23,Store A
2023-03-28,OnePlus,4,18.38,Store C
2023-01-15,Google Pixel,4,13.45,Store B
2023-02-11,iPhone,17,18.86,Store B
2023-02-07,iPhone,2,15.33,Store B
2023-02-15,Google Pixel,5,16.81,Store B
2023-02-16,iPhone,16,11.52,Store A
2023-02-05,iPhone,9,15.76,Store B
2023-03-22,Google Pixel,15,13.15,Store B
2023-03-13,Google Pixel,20,9.33,Store C
2023-03-07,OnePlus,3,15.09,Store C
2023-01-16,OnePlus,9,14.11,Store C
2023-03-12,iPhone,18,9.76,Store A
2023-01-21,iPhone,3,15.72,Store A
2023-03-07,Google Pixel,2,9.87,Store C
2023-01-04,Google Pixel,6,12.89,Store A
2023-02-09,Google Pixel,14,5.98,Store A
2023-03-27,Samsung Galaxy,14,16.59,Store C
2023-03-09,OnePlus,8,18.34,Store C
2023-02-03,Samsung Galaxy,5,15.57,Store A
2023-03-03,OnePlus,15,16.91,Store A
2023-02-12,OnePlus,20,8.69,Store C
2023-03-06,Samsung Galaxy,7,11.67,Store C
2023-01-30,OnePlus,13,7.34,Store B
2023-01-23,iPhone,18,16.81,Store A
2023-03-09,Google Pixel,10,10.01,Store C
2023-02-06,Google Pixel,16,10.46,Store C
2023-01-18,Samsung Galaxy,10,11.73,Store C
2023-03-12,Samsung Galaxy,6,17.93,Store C
2023-01-17,Google Pixel,9,11.65,Store A
2023-03-09,Samsung Galaxy,17,12.04,Store C
2023-03-23,Google Pixel,20,6.81,Store B
2023-03-25,OnePlus,12,19.31,Store A
2023-01-19,OnePlus,9,19.88,Store C
2023-03-07,Samsung Galaxy,4,10.07,Store A
2023-01-15,Samsung Galaxy,7,6.55,Store B
2023-01-09,iPhone,11,19.9,Store C
2023-01-07,Google Pixel,10,9.14,Store C
2023-03-31,OnePlus,4,15.64,Store A
2023-02-20,iPhone,10,17.59,Store A
2023-02-03,Samsung Galaxy,11,12.02,Store B
2023-02-24,iPhone,19,15.03,Store B
